file_path(string),gt_class(string),gt_box(string),pd_class(string),pd_box(string),pd_score(float),frame_idx_in_file(int)
2007_000559.jpg,,,person,"{'x_left': 0.7348323128947043, 'y_top': 0.028472705301321455, 'x_right': 0.9287497186487339, 'y_bottom': 0.6676851261107739}",0.1761603,0
2007_000559.jpg,,,bottle,"{'x_left': 0.06284670906502468, 'y_top': 0.6673620395605381, 'x_right': 0.15866663104135256, 'y_bottom': 0.9725958010655184}",0.76473594,0
2007_000572.jpg,bicycle,"{'x_left': 0.002, 'y_top': 0.5377643504531722, 'x_right': 0.47, 'y_bottom': 1.0}",,,,0
2007_000572.jpg,bicycle,"{'x_left': 0.016, 'y_top': 0.40483383685800606, 'x_right': 0.452, 'y_bottom': 0.8972809667673716}",,,,0
2007_000572.jpg,,,bicycle,"{'x_left': 0.00036949135702393776, 'y_top': 0.4568359271790431, 'x_right': 0.4504950804344049, 'y_bottom': 1.0}",0.27065098,0
2007_000572.jpg,,,motorbike,"{'x_left': 0.0, 'y_top': 0.4533022966272098, 'x_right': 0.4779834593816904, 'y_bottom': 0.998414002613196}",0.7806225,0
2007_000584.jpg,bicycle,"{'x_left': 0.062, 'y_top': 0.19733333333333333, 'x_right': 0.738, 'y_bottom': 0.9226666666666666}",,,,0
2007_000584.jpg,sofa,"{'x_left': 0.688, 'y_top': 0.552, 'x_right': 1.0, 'y_bottom': 0.9973333333333333}",,,,0
2007_000584.jpg,,,bicycle,"{'x_left': 0.09934344655825544, 'y_top': 0.18899751347532645, 'x_right': 0.7744594445861303, 'y_bottom': 0.9406992958531929}",0.9479026,0
2007_000584.jpg,,,sofa,"{'x_left': 0.7327210753433979, 'y_top': 0.5142709414247366, 'x_right': 0.9973663860364603, 'y_bottom': 0.9689753391720699}",0.72622925,0
2007_000629.jpg,train,"{'x_left': 0.068, 'y_top': 0.3652173913043478, 'x_right': 1.0, 'y_bottom': 0.8}",,,,0
2007_000629.jpg,person,"{'x_left': 0.174, 'y_top': 0.43478260869565216, 'x_right': 0.214, 'y_bottom': 0.5391304347826087}",,,,0
2007_000629.jpg,,,train,"{'x_left': 0.03973361706073464, 'y_top': 0.3643311924926135, 'x_right': 0.8175167249415471, 'y_bottom': 0.8091686209540184}",0.79297274,0
2007_000629.jpg,,,car,"{'x_left': 0.04685512872365799, 'y_top': 0.42180522748878374, 'x_right': 0.8045416611939211, 'y_bottom': 0.819070775464819}",0.15729041,0
2007_000636.jpg,train,"{'x_left': 0.158, 'y_top': 0.2865671641791045, 'x_right': 0.784, 'y_bottom': 0.8955223880597015}",,,,0
2007_000636.jpg,,,train,"{'x_left': 0.15293152891745926, 'y_top': 0.2804076331856617, 'x_right': 0.8302921202542233, 'y_bottom': 0.8241398238674493}",0.9017715,0
2007_000636.jpg,,,person,"{'x_left': 0.9557383118162934, 'y_top': 0.49989673823599634, 'x_right': 0.9843880247215813, 'y_bottom': 0.6024236371148092}",0.10886426,0
2007_000645.jpg,bird,"{'x_left': 0.27, 'y_top': 0.12266666666666666, 'x_right': 1.0, 'y_bottom': 0.9973333333333333}",,,,0
2007_000645.jpg,bird,"{'x_left': 0.248, 'y_top': 0.3893333333333333, 'x_right': 0.73, 'y_bottom': 1.0}",,,,0
2007_000645.jpg,,,bird,"{'x_left': 0.2631728048984821, 'y_top': 0.17430156491628063, 'x_right': 0.9093667318710914, 'y_bottom': 0.9974419655772355}",0.9398959,0
2007_000648.jpg,person,"{'x_left': 0.788, 'y_top': 0.5975975975975976, 'x_right': 0.808, 'y_bottom': 0.6696696696696697}",,,,0
2007_000648.jpg,person,"{'x_left': 0.848, 'y_top': 0.5975975975975976, 'x_right': 0.872, 'y_bottom': 0.6606606606606606}",,,,0
2007_000648.jpg,person,"{'x_left': 0.868, 'y_top': 0.5885885885885885, 'x_right': 0.888, 'y_bottom': 0.6606606606606606}",,,,0
2007_000648.jpg,person,"{'x_left': 0.886, 'y_top': 0.5855855855855856, 'x_right': 0.904, 'y_bottom': 0.6606606606606606}",,,,0
2007_000648.jpg,bus,"{'x_left': 0.058, 'y_top': 0.33933933933933935, 'x_right': 0.706, 'y_bottom': 0.7987987987987988}",,,,0
2007_000648.jpg,aeroplane,"{'x_left': 0.656, 'y_top': 0.25825825825825827, 'x_right': 0.948, 'y_bottom': 0.5765765765765766}",,,,0
2007_000648.jpg,car,"{'x_left': 0.004, 'y_top': 0.6396396396396397, 'x_right': 0.056, 'y_bottom': 0.7057057057057057}",,,,0
2007_000648.jpg,,,bus,"{'x_left': 0.07901938198181296, 'y_top': 0.3345853152524508, 'x_right': 0.7070896253400583, 'y_bottom': 0.7957504696229789}",0.88440967,0
2007_000648.jpg,,,car,"{'x_left': 0.0, 'y_top': 0.5931816871818442, 'x_right': 0.04983079248471902, 'y_bottom': 0.6835328945277975}",0.45981368,0
2007_000648.jpg,,,person,"{'x_left': 0.776916504998849, 'y_top': 0.593394445031996, 'x_right': 0.803681464203046, 'y_bottom': 0.6758915639495621}",0.137998,0
2007_000661.jpg,sofa,"{'x_left': 0.238, 'y_top': 0.472, 'x_right': 0.662, 'y_bottom': 0.7413333333333333}",,,,0
2007_000661.jpg,pottedplant,"{'x_left': 0.13, 'y_top': 0.24, 'x_right': 0.34, 'y_bottom': 0.5253333333333333}",,,,0
2007_000661.jpg,chair,"{'x_left': 0.266, 'y_top': 0.424, 'x_right': 0.358, 'y_bottom': 0.5253333333333333}",,,,0
2007_000661.jpg,,,pottedplant,"{'x_left': 0.16040944476998767, 'y_top': 0.23219909286792464, 'x_right': 0.3487917563387981, 'y_bottom': 0.47376111668513377}",0.40262416,0
2007_000661.jpg,,,pottedplant,"{'x_left': 0.08562270867068034, 'y_top': 0.34496746774178283, 'x_right': 0.16521581864196522, 'y_bottom': 0.5094463442353101}",0.124269664,0
2007_000661.jpg,,,chair,"{'x_left': 0.07777546830154383, 'y_top': 0.40131593737762705, 'x_right': 0.1784431026277634, 'y_bottom': 0.5786725917543356}",0.11222307,0
2007_000661.jpg,,,chair,"{'x_left': 0.21697214602690476, 'y_top': 0.41759632835869603, 'x_right': 0.3220605424807622, 'y_bottom': 0.5526494043522155}",0.57250977,0
2007_000661.jpg,,,sofa,"{'x_left': 0.16946398952484126, 'y_top': 0.4665236529852335, 'x_right': 0.6781552597456713, 'y_bottom': 0.7308348360513266}",0.8235641,0
2007_000661.jpg,,,chair,"{'x_left': 0.6711584998823129, 'y_top': 0.6630203450865471, 'x_right': 0.802074072012993, 'y_bottom': 0.8184957593915554}",0.102048695,0
2007_000663.jpg,bus,"{'x_left': 0.02843601895734597, 'y_top': 0.004, 'x_right': 0.9881516587677726, 'y_bottom': 0.934}",,,,0
2007_000663.jpg,car,"{'x_left': 0.016587677725118485, 'y_top': 0.078, 'x_right': 0.14928909952606634, 'y_bottom': 0.188}",,,,0
2007_000663.jpg,car,"{'x_left': 0.8578199052132701, 'y_top': 0.048, 'x_right': 1.0, 'y_bottom': 0.106}",,,,0
2007_000663.jpg,car,"{'x_left': 0.8909952606635071, 'y_top': 0.072, 'x_right': 1.0, 'y_bottom': 0.162}",,,,0
2007_000663.jpg,car,"{'x_left': 0.8838862559241706, 'y_top': 0.136, 'x_right': 1.0, 'y_bottom': 0.216}",,,,0
2007_000663.jpg,car,"{'x_left': 0.8909952606635071, 'y_top': 0.196, 'x_right': 1.0, 'y_bottom': 0.42}",,,,0
2007_000663.jpg,,,car,"{'x_left': 0.020072561166836658, 'y_top': 0.06620171891714519, 'x_right': 0.16240941090400401, 'y_bottom': 0.18402359581005115}",0.56672686,0
2007_000663.jpg,,,car,"{'x_left': 0.8618586947763196, 'y_top': 0.04677735159067009, 'x_right': 1.0, 'y_bottom': 0.35549582650991585}",0.61803025,0
2007_000663.jpg,,,person,"{'x_left': 0.3877411137756247, 'y_top': 0.14823759135429676, 'x_right': 0.608632943113836, 'y_bottom': 0.4254333919602174}",0.37706023,0
2007_000663.jpg,,,bus,"{'x_left': 0.059114967773510885, 'y_top': 0.02732714548844567, 'x_right': 0.939414814888514, 'y_bottom': 0.8602586411842932}",0.8300639,0
2007_000664.jpg,person,"{'x_left': 0.102, 'y_top': 0.005333333333333333, 'x_right': 0.65, 'y_bottom': 1.0}",,,,0
2007_000664.jpg,,,person,"{'x_left': 0.08317551190853123, 'y_top': 0.05916766073474522, 'x_right': 0.6567639851588469, 'y_bottom': 0.9752737278356002}",0.9631373,0
2007_000676.jpg,sheep,"{'x_left': 0.118, 'y_top': 0.25066666666666665, 'x_right': 0.944, 'y_bottom': 0.72}",,,,0
2007_000676.jpg,,,sheep,"{'x_left': 0.09022282228139727, 'y_top': 0.2634136032403432, 'x_right': 0.9621795273373679, 'y_bottom': 0.7150942364760546}",0.90127057,0
2007_000713.jpg,boat,"{'x_left': 0.16, 'y_top': 0.5, 'x_right': 0.508, 'y_bottom': 0.9285714285714286}",,,,0
2007_000713.jpg,boat,"{'x_left': 0.368, 'y_top': 0.47619047619047616, 'x_right': 0.944, 'y_bottom': 0.8005952380952381}",,,,0
2007_000713.jpg,,,boat,"{'x_left': 0.40178333634266483, 'y_top': 0.5065782686412105, 'x_right': 0.9410485503889965, 'y_bottom': 0.8164541563589068}",0.96640575,0
2007_000713.jpg,,,boat,"{'x_left': 0.12887221291088138, 'y_top': 0.5755011429258494, 'x_right': 0.4606203740319381, 'y_bottom': 0.8865943561128469}",0.3212277,0
2007_000720.jpg,dog,"{'x_left': 0.434, 'y_top': 0.35435435435435436, 'x_right': 0.61, 'y_bottom': 0.7897897897897898}",,,,0
2007_000720.jpg,,,dog,"{'x_left': 0.43048523266269617, 'y_top': 0.3659679152672108, 'x_right': 0.6096477575875247, 'y_bottom': 0.8072149848681229}",0.90464735,0
2007_000727.jpg,bus,"{'x_left': 0.23733333333333334, 'y_top': 0.646, 'x_right': 0.728, 'y_bottom': 0.872}",,,,0
2007_000727.jpg,car,"{'x_left': 0.7253333333333334, 'y_top': 0.738, 'x_right': 0.8613333333333333, 'y_bottom': 0.776}",,,,0
2007_000727.jpg,car,"{'x_left': 0.005333333333333333, 'y_top': 0.76, 'x_right': 0.23733333333333334, 'y_bottom': 0.87}",,,,0
2007_000727.jpg,person,"{'x_left': 0.888, 'y_top': 0.712, 'x_right': 0.9546666666666667, 'y_bottom': 0.876}",,,,0
2007_000727.jpg,person,"{'x_left': 0.8506666666666667, 'y_top': 0.714, 'x_right': 0.9093333333333333, 'y_bottom': 0.848}",,,,0
2007_000727.jpg,person,"{'x_left': 0.944, 'y_top': 0.726, 'x_right': 1.0, 'y_bottom': 0.828}",,,,0
2007_000727.jpg,car,"{'x_left': 0.13066666666666665, 'y_top': 0.734, 'x_right': 0.24, 'y_bottom': 0.778}",,,,0
2007_000727.jpg,car,"{'x_left': 0.30133333333333334, 'y_top': 0.276, 'x_right': 0.4266666666666667, 'y_bottom': 0.328}",,,,0
2007_000727.jpg,,,car,"{'x_left': 0.7249742416127369, 'y_top': 0.7372912003872487, 'x_right': 0.7782059137745545, 'y_bottom': 0.7748139802797482}",0.22551388,0
2007_000727.jpg,,,car,"{'x_left': 0.7876114182237249, 'y_top': 0.725047299370972, 'x_right': 0.83620742862557, 'y_bottom': 0.7763383435610396}",0.14540653,0
2007_000727.jpg,,,car,"{'x_left': 0.0, 'y_top': 0.741177732565403, 'x_right': 0.2584648435918184, 'y_bottom': 0.8825416937364066}",0.77484256,0
2007_000727.jpg,,,person,"{'x_left': 0.8566262017330298, 'y_top': 0.7098868352873968, 'x_right': 0.9217323310991893, 'y_bottom': 0.8597392713782879}",0.29234913,0
2007_000733.jpg,person,"{'x_left': 0.10666666666666667, 'y_top': 0.05747126436781609, 'x_right': 0.6066666666666667, 'y_bottom': 0.8804597701149425}",,,,0
2007_000733.jpg,motorbike,"{'x_left': 0.2288888888888889, 'y_top': 0.46206896551724136, 'x_right': 0.9955555555555555, 'y_bottom': 1.0}",,,,0
2007_000733.jpg,,,bottle,"{'x_left': 0.2900155387883003, 'y_top': 0.27548299014270305, 'x_right': 0.388011577547055, 'y_bottom': 0.4124548380679809}",0.10448881,0
2007_000733.jpg,,,person,"{'x_left': 0.116465708629168, 'y_top': 0.08030394136355479, 'x_right': 0.60878841439834, 'y_bottom': 0.8754666062098283}",0.9255044,0
2007_000733.jpg,,,motorbike,"{'x_left': 0.18230963782090398, 'y_top': 0.473830104672542, 'x_right': 0.9927096539101234, 'y_bottom': 0.9878182128112134}",0.9290269,0
2007_000738.jpg,aeroplane,"{'x_left': 0.002, 'y_top': 0.37349397590361444, 'x_right': 0.992, 'y_bottom': 0.7078313253012049}",,,,0
2007_000738.jpg,,,aeroplane,"{'x_left': 0.037597025749866675, 'y_top': 0.3801146748145727, 'x_right': 0.9806434719126041, 'y_bottom': 0.7196712376808203}",0.89835197,0
2007_000762.jpg,diningtable,"{'x_left': 0.002, 'y_top': 0.504, 'x_right': 1.0, 'y_bottom': 1.0}",,,,0
2007_000762.jpg,bottle,"{'x_left': 0.058, 'y_top': 0.4053333333333333, 'x_right': 0.236, 'y_bottom': 1.0}",,,,0
2007_000762.jpg,person,"{'x_left': 0.764, 'y_top': 0.16266666666666665, 'x_right': 1.0, 'y_bottom': 0.696}",,,,0
2007_000762.jpg,person,"{'x_left': 0.684, 'y_top': 0.37866666666666665, 'x_right': 0.786, 'y_bottom': 0.5386666666666666}",,,,0
2007_000762.jpg,person,"{'x_left': 0.286, 'y_top': 0.33866666666666667, 'x_right': 0.532, 'y_bottom': 0.5946666666666667}",,,,0
2007_000762.jpg,person,"{'x_left': 0.398, 'y_top': 0.37333333333333335, 'x_right': 0.44, 'y_bottom': 0.49866666666666665}",,,,0
2007_000762.jpg,person,"{'x_left': 0.008, 'y_top': 0.058666666666666666, 'x_right': 0.248, 'y_bottom': 0.672}",,,,0
2007_000762.jpg,person,"{'x_left': 0.006, 'y_top': 0.664, 'x_right': 0.348, 'y_bottom': 0.8746666666666667}",,,,0
2007_000762.jpg,,,person,"{'x_left': 0.0, 'y_top': 0.039123547824988, 'x_right': 0.35435355071673025, 'y_bottom': 0.6570505143903769}",0.82648665,0
2007_000762.jpg,,,person,"{'x_left': 0.2944263835274257, 'y_top': 0.32191738934585684, 'x_right': 0.45390450301995644, 'y_bottom': 0.5402891155492802}",0.6070739,0
2007_000762.jpg,,,person,"{'x_left': 0.4394672228377599, 'y_top': 0.3971927156353226, 'x_right': 0.5453582369726437, 'y_bottom': 0.496695822065037}",0.5301537,0
2007_000762.jpg,,,person,"{'x_left': 0.6891091368842583, 'y_top': 0.36678983158148254, 'x_right': 0.7648207963335973, 'y_bottom': 0.5105466063040953}",0.52960634,0
2007_000762.jpg,,,person,"{'x_left': 0.7400906158218475, 'y_top': 0.15458964545607567, 'x_right': 0.9914256491302985, 'y_bottom': 0.703365296807014}",0.8633557,0
2007_000762.jpg,,,bottle,"{'x_left': 0.18594280927960688, 'y_top': 0.3750186129168822, 'x_right': 0.3116265454012614, 'y_bottom': 0.6102930924156538}",0.15024357,0
2007_000762.jpg,,,bottle,"{'x_left': 0.6792116025395118, 'y_top': 0.4063129065992741, 'x_right': 0.7385809607155047, 'y_bottom': 0.562215102778719}",0.21074218,0
2007_000762.jpg,,,bottle,"{'x_left': 0.05379994331816067, 'y_top': 0.4057009373180683, 'x_right': 0.21834954615796986, 'y_bottom': 0.9164168773328341}",0.79241574,0
2007_000762.jpg,,,diningtable,"{'x_left': 0.002183448872199456, 'y_top': 0.5039553161446865, 'x_right': 0.992821581026224, 'y_bottom': 0.990947083725379}",0.59917057,0
2007_000768.jpg,bus,"{'x_left': 0.738, 'y_top': 0.27466666666666667, 'x_right': 0.95, 'y_bottom': 0.7546666666666667}",,,,0
2007_000768.jpg,bus,"{'x_left': 0.066, 'y_top': 0.12266666666666666, 'x_right': 0.738, 'y_bottom': 0.88}",,,,0
2007_000768.jpg,,,bus,"{'x_left': 0.038732419858529044, 'y_top': 0.10948499655494326, 'x_right': 0.7965434777544095, 'y_bottom': 0.9030717947505987}",0.9121329,0
2007_000768.jpg,,,bus,"{'x_left': 0.675917885175118, 'y_top': 0.29563665429848895, 'x_right': 0.9406539263541882, 'y_bottom': 0.7129226552207653}",0.7691396,0
2007_000768.jpg,,,car,"{'x_left': 0.6905027214701359, 'y_top': 0.5362694596429972, 'x_right': 0.9396766837422664, 'y_bottom': 0.7737112629310902}",0.2490296,0
2007_000783.jpg,person,"{'x_left': 0.41875, 'y_top': 0.13043478260869565, 'x_right': 0.6770833333333334, 'y_bottom': 0.5926773455377574}",,,,0
2007_000783.jpg,horse,"{'x_left': 0.23333333333333334, 'y_top': 0.2288329519450801, 'x_right': 0.91875, 'y_bottom': 0.9359267734553776}",,,,0
2007_000783.jpg,,,person,"{'x_left': 0.40917436236569515, 'y_top': 0.10444221484642763, 'x_right': 0.7130897110795515, 'y_bottom': 0.6260605189710398}",0.90306145,0
2007_000783.jpg,,,horse,"{'x_left': 0.23427166182261244, 'y_top': 0.20669376337023881, 'x_right': 0.9125009795794121, 'y_bottom': 0.9372058241142676}",0.9784822,0
2007_000793.jpg,person,"{'x_left': 0.578, 'y_top': 0.26666666666666666, 'x_right': 0.632, 'y_bottom': 0.488}",,,,0
2007_000793.jpg,person,"{'x_left': 0.482, 'y_top': 0.296, 'x_right': 0.54, 'y_bottom': 0.48}",,,,0
2007_000793.jpg,person,"{'x_left': 0.436, 'y_top': 0.2853333333333333, 'x_right': 0.472, 'y_bottom': 0.4746666666666667}",,,,0
2007_000793.jpg,person,"{'x_left': 0.804, 'y_top': 0.17866666666666667, 'x_right': 0.934, 'y_bottom': 0.6906666666666667}",,,,0
2007_000793.jpg,person,"{'x_left': 0.13, 'y_top': 0.29333333333333333, 'x_right': 0.168, 'y_bottom': 0.42933333333333334}",,,,0
2007_000793.jpg,person,"{'x_left': 0.192, 'y_top': 0.2853333333333333, 'x_right': 0.228, 'y_bottom': 0.424}",,,,0
2007_000793.jpg,person,"{'x_left': 0.2, 'y_top': 0.208, 'x_right': 0.38, 'y_bottom': 0.752}",,,,0
2007_000793.jpg,person,"{'x_left': 0.546, 'y_top': 0.27466666666666667, 'x_right': 0.59, 'y_bottom': 0.48533333333333334}",,,,0
2007_000793.jpg,bicycle,"{'x_left': 0.302, 'y_top': 0.4266666666666667, 'x_right': 0.62, 'y_bottom': 0.7466666666666667}",,,,0
2007_000793.jpg,bus,"{'x_left': 0.004, 'y_top': 0.21333333333333335, 'x_right': 0.102, 'y_bottom': 0.36}",,,,0
2007_000793.jpg,,,bus,"{'x_left': 0.01071677658993464, 'y_top': 0.20434892733463877, 'x_right': 0.11084440220433932, 'y_bottom': 0.3808995704815938}",0.6925833,0
2007_000793.jpg,,,person,"{'x_left': 0.12941781423493073, 'y_top': 0.28787492524523006, 'x_right': 0.16824793766244098, 'y_bottom': 0.4395300543138614}",0.3543769,0
2007_000793.jpg,,,person,"{'x_left': 0.17643131063076165, 'y_top': 0.2871336167819225, 'x_right': 0.21334532270523218, 'y_bottom': 0.4284569885870585}",0.27794012,0
2007_000793.jpg,,,person,"{'x_left': 0.4351392405057183, 'y_top': 0.2718307981566741, 'x_right': 0.47646199114265353, 'y_bottom': 0.48062498656763475}",0.70567715,0
2007_000793.jpg,,,person,"{'x_left': 0.5601515587637057, 'y_top': 0.24898687862822644, 'x_right': 0.6183746501872173, 'y_bottom': 0.503887862559236}",0.57050174,0
2007_000793.jpg,,,person,"{'x_left': 0.46774075497755635, 'y_top': 0.2933894959449768, 'x_right': 0.5248126029170477, 'y_bottom': 0.4901892242853458}",0.54967433,0
2007_000793.jpg,,,person,"{'x_left': 0.7884841698385202, 'y_top': 0.19113072534927958, 'x_right': 0.9373156016170979, 'y_bottom': 0.6886486134873904}",0.8097635,0
2007_000793.jpg,,,person,"{'x_left': 0.2013058507511249, 'y_top': 0.24375903541931743, 'x_right': 0.3760428125055936, 'y_bottom': 0.7494058890555455}",0.8346305,0
2007_000793.jpg,,,bicycle,"{'x_left': 0.28323836224812726, 'y_top': 0.42513495727539063, 'x_right': 0.6206869098865069, 'y_bottom': 0.7514281130952101}",0.8832029,0
2007_000799.jpg,horse,"{'x_left': 0.19, 'y_top': 0.05215419501133787, 'x_right': 1.0, 'y_bottom': 1.0}",,,,0
2007_000799.jpg,person,"{'x_left': 0.46, 'y_top': 0.5102040816326531, 'x_right': 1.0, 'y_bottom': 1.0}",,,,0
2007_000799.jpg,,,horse,"{'x_left': 0.16079730618366828, 'y_top': 0.06704654989609349, 'x_right': 0.9870156196685937, 'y_bottom': 0.942211032621677}",0.9349717,0
2007_000799.jpg,,,person,"{'x_left': 0.4880516453311535, 'y_top': 0.49907612009066804, 'x_right': 1.0, 'y_bottom': 1.0}",0.83413196,0
2007_000804.jpg,chair,"{'x_left': 0.2822822822822823, 'y_top': 0.486, 'x_right': 0.4594594594594595, 'y_bottom': 0.608}",,,,0
2007_000804.jpg,chair,"{'x_left': 0.0960960960960961, 'y_top': 0.704, 'x_right': 0.3783783783783784, 'y_bottom': 0.982}",,,,0
2007_000804.jpg,sofa,"{'x_left': 0.5735735735735735, 'y_top': 0.53, 'x_right': 0.996996996996997, 'y_bottom': 0.94}",,,,0
2007_000804.jpg,,,chair,"{'x_left': 0.24142348458102114, 'y_top': 0.48344358775322255, 'x_right': 0.458464011193468, 'y_bottom': 0.6775946551003823}",0.7039927,0
2007_000804.jpg,,,sofa,"{'x_left': 0.5708703478317078, 'y_top': 0.507396424199251, 'x_right': 0.9992708186168854, 'y_bottom': 0.949529431033868}",0.95382,0
2007_000807.jpg,person,"{'x_left': 0.10179640718562874, 'y_top': 0.062, 'x_right': 0.5988023952095808, 'y_bottom': 1.0}",,,,0
2007_000807.jpg,,,person,"{'x_left': 0.09355635740944976, 'y_top': 0.06957976861366866, 'x_right': 0.5717436909051583, 'y_bottom': 0.9364706530277546}",0.9031552,0
2007_000822.jpg,motorbike,"{'x_left': 0.196, 'y_top': 0.4411764705882353, 'x_right': 0.46, 'y_bottom': 0.9251336898395722}",,,,0
2007_000822.jpg,motorbike,"{'x_left': 0.462, 'y_top': 0.44919786096256686, 'x_right': 0.706, 'y_bottom': 0.8636363636363636}",,,,0
2007_000822.jpg,,,person,"{'x_left': 0.4880088810532138, 'y_top': 0.36076854960494315, 'x_right': 0.5253901330529497, 'y_bottom': 0.487081131222271}",0.10248803,0
2007_000822.jpg,,,pottedplant,"{'x_left': 0.7918880040842754, 'y_top': 0.5000487634016917, 'x_right': 0.882771935828374, 'y_bottom': 0.6332884133614027}",0.19073603,0
2007_000822.jpg,,,motorbike,"{'x_left': 0.21729290972225943, 'y_top': 0.40859470226471245, 'x_right': 0.47281979110687966, 'y_bottom': 0.916681250734696}",0.88628817,0
2007_000822.jpg,,,motorbike,"{'x_left': 0.483994780821869, 'y_top': 0.44142140057857226, 'x_right': 0.7265232400280925, 'y_bottom': 0.8727778819942474}",0.88534296,0
2007_000830.jpg,diningtable,"{'x_left': 0.248, 'y_top': 0.48533333333333334, 'x_right': 0.704, 'y_bottom': 0.9866666666666667}",,,,0
2007_000830.jpg,chair,"{'x_left': 0.3, 'y_top': 0.5893333333333334, 'x_right': 0.518, 'y_bottom': 1.0}",,,,0
2007_000830.jpg,chair,"{'x_left': 0.504, 'y_top': 0.536, 'x_right': 0.696, 'y_bottom': 0.9253333333333333}",,,,0
2007_000830.jpg,chair,"{'x_left': 0.5, 'y_top': 0.4666666666666667, 'x_right': 0.636, 'y_bottom': 0.6613333333333333}",,,,0
2007_000830.jpg,,,diningtable,"{'x_left': 0.24946150946406218, 'y_top': 0.5201580045349782, 'x_right': 0.709412839946655, 'y_bottom': 0.9705887503314018}",0.92994964,0
2007_000830.jpg,,,chair,"{'x_left': 0.5086282361745834, 'y_top': 0.5363701440114241, 'x_right': 0.6900603992847295, 'y_bottom': 0.9359124123756701}",0.841724,0
2007_000830.jpg,,,chair,"{'x_left': 0.3004724074315566, 'y_top': 0.5735640612800305, 'x_right': 0.5389331750697814, 'y_bottom': 1.0}",0.6821815,0
2007_000836.jpg,person,"{'x_left': 0.2169811320754717, 'y_top': 0.20625, 'x_right': 0.7044025157232704, 'y_bottom': 0.61875}",,,,0
2007_000836.jpg,horse,"{'x_left': 0.29245283018867924, 'y_top': 0.3375, 'x_right': 0.710691823899371, 'y_bottom': 0.9208333333333333}",,,,0
